PYRfromMAL	OAAfromPEP	SERfromGLY	GLYfromSER	E4PThroughTK	Growth Rate	PEPfromOAA	PEPthroughTK
0	0.609419874532	0.494363741435	0.976992511959	0.74095938601	0.185780954854	0.0	0.5
0	0.00741753169426	0.362182067404	0.713587098433	0.740959385975	0.174187387119	0.0	-0.0302486145266
0	0.739717704078	0.357166743093	0.703324889628	0.510100791752	0.183627890853	0.0	0.5
0	0.00743365363093	0.496042882603	0.991655747344	0.478991250529	0.167448839992	0.0	0.225439586975
0.0	0.739717704121	0.362291940623	0.713812042186	0.493511866603	0.151511038703	0.0	0.219140981967
0.0	0.739717703965	0.362291940619	0.713812042192	0.492965453459	0.175146132951	0.0	0.231070403247
0.0	0.739717704071	0.362291940635	0.713812042171	0.492901278246	0.178128997213	0.0	0.232555467608
0.0	0.739884912614	0.362291940819	0.713812041921	0.419791424663	0.175876441066	0.0	0.0293975690284
0	0.739717704062	0.362291940619	0.0153043129856	0.492364692603	0.205027375277	0.0	0.389560651334
