PYRfromMAL	OAAfromPEP	SERfromGLY	GLYfromSER	E4PThroughTK	Growth Rate	PEPfromOAA	PEPthroughTK
0.0	0.326585859083	0.362182067372	0.713587098483	0.422700067152	0.736700938887	0.0	0.124219910281
0.0	0.326585859083	0.362182067372	0.713587098483	0.422700067152	0.736700938887	0.0	0.124219910281
0.0	0.326585859083	0.362182067372	0.713587098483	0.422700067152	0.736700938887	0.0	0.124219910281
0.0	0.326585859083	0.362182067372	0.713587098483	0.422700067152	0.736700938887	0.0	0.124219910281
0.0	0.326585859083	0.362182067372	0.713587098483	0.422700067152	0.736700938887	0.0	0.124219910281
0.0	0.326585859083	0.362182067372	0.713587098483	0.422700067152	0.736700938887	0.0	0.124219910281
0.0	0.326585859083	0.362182067372	0.713587098483	0.422700067152	0.736700938887	0.0	0.124219910281
0.0	0.326585859083	0.362182067372	0.713587098483	0.422700067152	0.736700938887	0.0	0.124219910281
0.0	0.326585859083	0.362182067372	0.713587098483	0.422700067152	0.736700938887	0.0	0.124219910281
